Starting at 2016-03-31 05:03:42.300910...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: False	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Found:34 Checked:998 Candidates:17051  (ChangedtoParty ClaimActivityLog)
Found:34 Checked:999 Candidates:17050  (ChangedtoParty ClaimClosed)
Found:34 Checked:1000 Candidates:17049  (ChangedtoParty ClaimEdited)
Found:34 Checked:1001 Candidates:17048  (ChangedtoParty ClaimReopened)
Found:34 Checked:1002 Candidates:17047  (ChangedtoParty ClaimReported)
Found:34 Checked:1003 Candidates:17046  (ChangedtoParty ClaimSentToLFS)
Found:34 Checked:1004 Candidates:17045  (ChangedtoParty ClaimSetup)
Found:34 Checked:1005 Candidates:17044  (ChangedtoParty ClaimSummary)
Found:34 Checked:1006 Candidates:17043  (ChangedtoParty Contact)
Found:34 Checked:1007 Candidates:17042  (ChangedtoParty COPSCarAsgSentCRP)
Found:34 Checked:1008 Candidates:17041  (ChangedtoParty Correspondencsent)
Found:34 Checked:1009 Candidates:17040  (ChangedtoParty DocAddInProgress)
Found:34 Checked:1010 Candidates:17039  (ChangedtoParty DocumentAdded)
Found:34 Checked:1011 Candidates:17038  (ChangedtoParty FYISent)
Found:34 Checked:1012 Candidates:17037  (ChangedtoParty Inbound)
Found:34 Checked:1013 Candidates:17036  (ChangedtoParty InitialContact)
Found:34 Checked:1014 Candidates:17035  (ChangedtoParty ItmReAssToFHndler)
Found:34 Checked:1015 Candidates:17034  (ChangedtoParty LiabilityAnalysis)
Found:34 Checked:1016 Candidates:17033  (ChangedtoParty makePaymentSubmit)
Found:34 Checked:1017 Candidates:17032  (ChangedtoParty Medical)
Found:34 Checked:1018 Candidates:17031  (ChangedtoParty Medicare)
Found:34 Checked:1019 Candidates:17030  (ChangedtoParty MedicareNotify)
Found:34 Checked:1020 Candidates:17029  (ChangedtoParty MovefromParty)
Found:34 Checked:1021 Candidates:17028  (ChangedtoParty MovetoParty)
Found:34 Checked:1022 Candidates:17027  (ChangedtoParty Outbound)
Found:34 Checked:1023 Candidates:17026  (ChangedtoParty PartyAdded)
Found:34 Checked:1024 Candidates:17025  (ChangedtoParty PartyEdited)
Found:34 Checked:1025 Candidates:17024  (ChangedtoParty PerilActivity)
Found:34 Checked:1026 Candidates:17023  (ChangedtoParty PhvcNotice)
Found:34 Checked:1027 Candidates:17022  (ChangedtoParty RcvdTranscriptn)
Found:34 Checked:1028 Candidates:17021  (ChangedtoParty ReceiptItem)
Found:34 Checked:1029 Candidates:17020  (ChangedtoParty Referral)
Found:34 Checked:1030 Candidates:17019  (ChangedtoParty RefRemFromInbox)
Found:34 Checked:1031 Candidates:17018  (ChangedtoParty RefRespBTCD)
Found:34 Checked:1032 Candidates:17017  (ChangedtoParty RefRespFS)
Found:34 Checked:1033 Candidates:17016  (ChangedtoParty RefRespGeneral)
Found:34 Checked:1034 Candidates:17015  (ChangedtoParty RefRespPoliceFire)
Found:34 Checked:1035 Candidates:17014  (ChangedtoParty RefSentBTCD)
Found:34 Checked:1036 Candidates:17013  (ChangedtoParty RefSentFS)
Found:34 Checked:1037 Candidates:17012  (ChangedtoParty RefSentGeneral)
Found:34 Checked:1038 Candidates:17011  (ChangedtoParty RefSentPoliceFire)
Found:34 Checked:1039 Candidates:17010  (ChangedtoParty ReviewRemFromInbox)
Found:34 Checked:1040 Candidates:17009  (ChangedtoParty RouteToInbox)
Found:34 Checked:1041 Candidates:17008  (ChangedtoParty RouteToUnAssiMail)
Found:34 Checked:1042 Candidates:17007  (ChangedtoParty SendTransHigh)
Found:34 Checked:1043 Candidates:17006  (ChangedtoParty SuspendedItem)
Found:34 Checked:1044 Candidates:17005  (ChangedtoParty Vehicle)
Found:34 Checked:1045 Candidates:17004  (ChangedtoParty VehicleEdited)
Found:34 Checked:1046 Candidates:17003  (ClaimActivityLog AllegedRemoved)
Found:34 Checked:1047 Candidates:17002  (ClaimActivityLog applyCreditSubmit)
Found:34 Checked:1048 Candidates:17001  (ClaimActivityLog AssociatedToClaim)
Found:34 Checked:1049 Candidates:17000  (ClaimActivityLog AssociatedToParty)
Found:34 Checked:1050 Candidates:16999  (ClaimActivityLog AssReRouteOffice)
Found:34 Checked:1051 Candidates:16998  (ClaimActivityLog AssReRouteQueue)
Found:34 Checked:1052 Candidates:16997  (ClaimActivityLog AssRouteToOffice)
Found:34 Checked:1053 Candidates:16996  (ClaimActivityLog AssToFileHandler)
Found:34 Checked:1054 Candidates:16995  (ClaimActivityLog AudatexReceipt)
Found:34 Checked:1055 Candidates:16994  (ClaimActivityLog CATContact)
Found:34 Checked:1056 Candidates:16993  (ClaimActivityLog ChangedDocType)
Found:34 Checked:1057 Candidates:16992  (ClaimActivityLog ChangedfromParty)
Found:34 Checked:1058 Candidates:16991  (ClaimActivityLog ChangedtoParty)
Found:34 Checked:1059 Candidates:16990  (ClaimActivityLog ClaimActivityLog)
Distribution for (ClaimActivityLog 1,2 ClaimActivityLog)
N_a: 1534, N_ab: 155, Critical interval: ((1, 2)), P(success): 0.0765, p_value: 0.0003

Found:35 Checked:1060 Candidates:17313  (ClaimActivityLog ClaimClosed)
Found:35 Checked:1061 Candidates:17312  (ClaimActivityLog ClaimEdited)
Distribution for (ClaimActivityLog 1,2 ClaimEdited)
N_a: 741, N_ab: 70, Critical interval: ((1, 2)), P(success): 0.0592, p_value: 0.0001

Found:36 Checked:1062 Candidates:17599  (ClaimActivityLog ClaimReopened)
Found:36 Checked:1063 Candidates:17598  (ClaimActivityLog ClaimReported)
Found:36 Checked:1064 Candidates:17597  (ClaimActivityLog ClaimSecured)
Found:36 Checked:1065 Candidates:17596  (ClaimActivityLog ClaimSentToLFS)
Found:36 Checked:1066 Candidates:17595  (ClaimActivityLog ClaimSetup)
Found:36 Checked:1067 Candidates:17594  (ClaimActivityLog ClaimSummary)
Found:36 Checked:1068 Candidates:17593  (ClaimActivityLog ClaimUnsecured)
Found:36 Checked:1069 Candidates:17592  (ClaimActivityLog CloseBlockRemoved)
Found:36 Checked:1070 Candidates:17591  (ClaimActivityLog CloseBlockSet)
Found:36 Checked:1071 Candidates:17590  (ClaimActivityLog Contact)
Found:36 Checked:1072 Candidates:17589  (ClaimActivityLog COPSCarAsgSentCRP)
Found:36 Checked:1073 Candidates:17588  (ClaimActivityLog COPSCarAsgSentPDR)
Found:36 Checked:1074 Candidates:17587  (ClaimActivityLog CorrAssignToHndler)
Found:36 Checked:1075 Candidates:17586  (ClaimActivityLog Correspondencsent)
Found:36 Checked:1076 Candidates:17585  (ClaimActivityLog Coverage)
Found:36 Checked:1077 Candidates:17584  (ClaimActivityLog DateOfLossChanged)
Found:36 Checked:1078 Candidates:17583  (ClaimActivityLog DocAddInProgress)
Found:36 Checked:1079 Candidates:17582  (ClaimActivityLog DocumentAdded)
Found:36 Checked:1080 Candidates:17581  (ClaimActivityLog DocumentFiled)
Found:36 Checked:1081 Candidates:17580  (ClaimActivityLog EOBSent)
Found:36 Checked:1082 Candidates:17579  (ClaimActivityLog EORSent)
Found:36 Checked:1083 Candidates:17578  (ClaimActivityLog FYISent)
Found:36 Checked:1084 Candidates:17577  (ClaimActivityLog grpPymtSubmit)
Found:36 Checked:1085 Candidates:17576  (ClaimActivityLog Inbound)
Found:36 Checked:1086 Candidates:17575  (ClaimActivityLog InitialContact)
Found:36 Checked:1087 Candidates:17574  (ClaimActivityLog IsoAutUpdRpt)
Found:36 Checked:1088 Candidates:17573  (ClaimActivityLog IsoDataErrRpt)
Found:36 Checked:1089 Candidates:17572  (ClaimActivityLog IsoMatchRpt)
Found:36 Checked:1090 Candidates:17571  (ClaimActivityLog IsoNoMatchRpt)
Found:36 Checked:1091 Candidates:17570  (ClaimActivityLog ItemCompleteDenial)
Found:36 Checked:1092 Candidates:17569  (ClaimActivityLog ItmReAssToFHndler)
Found:36 Checked:1093 Candidates:17568  (ClaimActivityLog LiabilityAnalysis)
Distribution for (ClaimActivityLog 1,2 LiabilityAnalysis)
N_a: 527, N_ab: 47, Critical interval: ((1, 2)), P(success): 0.0530, p_value: 0.0004

Found:37 Checked:1094 Candidates:17849  (ClaimActivityLog makePaymentSubmit)
Found:37 Checked:1095 Candidates:17848  (ClaimActivityLog ManualDeny)
Found:37 Checked:1096 Candidates:17847  (ClaimActivityLog ManualPayment)
Found:37 Checked:1097 Candidates:17846  (ClaimActivityLog Medical)
Found:37 Checked:1098 Candidates:17845  (ClaimActivityLog Medicare)
Found:37 Checked:1099 Candidates:17844  (ClaimActivityLog MedicareNotify)
Found:37 Checked:1100 Candidates:17843  (ClaimActivityLog MovefromClaim)
Found:37 Checked:1101 Candidates:17842  (ClaimActivityLog MoveFromInvstigatn)
Found:37 Checked:1102 Candidates:17841  (ClaimActivityLog MovefromParty)
Found:37 Checked:1103 Candidates:17840  (ClaimActivityLog MovetoClaim)
Found:37 Checked:1104 Candidates:17839  (ClaimActivityLog MoveToInvestigatn)
Found:37 Checked:1105 Candidates:17838  (ClaimActivityLog MovetoParty)
Found:37 Checked:1106 Candidates:17837  (ClaimActivityLog MultDocAddBegin)
Found:37 Checked:1107 Candidates:17836  (ClaimActivityLog MultipleDocAdded)
Found:37 Checked:1108 Candidates:17835  (ClaimActivityLog MutliEOBSent)
Found:37 Checked:1109 Candidates:17834  (ClaimActivityLog NoteTrnsFrm)
Found:37 Checked:1110 Candidates:17833  (ClaimActivityLog Outbound)
Found:37 Checked:1111 Candidates:17832  (ClaimActivityLog OwRetTLWComTtlLoss)
Found:37 Checked:1112 Candidates:17831  (ClaimActivityLog PartyAdded)
Found:37 Checked:1113 Candidates:17830  (ClaimActivityLog PartyEdited)
Found:37 Checked:1114 Candidates:17829  (ClaimActivityLog PartyMoved)
Found:37 Checked:1115 Candidates:17828  (ClaimActivityLog PaymentBlockSet)
Found:37 Checked:1116 Candidates:17827  (ClaimActivityLog PerilActivity)
Found:37 Checked:1117 Candidates:17826  (ClaimActivityLog Perils/Reserves)
Found:37 Checked:1118 Candidates:17825  (ClaimActivityLog PhvcNotice)
Found:37 Checked:1119 Candidates:17824  (ClaimActivityLog PolicyNumberChange)
Found:37 Checked:1120 Candidates:17823  (ClaimActivityLog RcvdTranscriptn)
Found:37 Checked:1121 Candidates:17822  (ClaimActivityLog ReasonforEscalation)
Found:37 Checked:1122 Candidates:17821  (ClaimActivityLog ReceiptItem)
Found:37 Checked:1123 Candidates:17820  (ClaimActivityLog RecordedStatementSu)
Found:37 Checked:1124 Candidates:17819  (ClaimActivityLog recordManualPymt)
Found:37 Checked:1125 Candidates:17818  (ClaimActivityLog RefAssign)
Found:37 Checked:1126 Candidates:17817  (ClaimActivityLog RefCompPDVE)
Found:37 Checked:1127 Candidates:17816  (ClaimActivityLog RefCompRCC)
Found:37 Checked:1128 Candidates:17815  (ClaimActivityLog Referral)
Found:37 Checked:1129 Candidates:17814  (ClaimActivityLog RefRemFromInbox)
Found:37 Checked:1130 Candidates:17813  (ClaimActivityLog RefRespAuthority)
Found:37 Checked:1131 Candidates:17812  (ClaimActivityLog RefRespBTCD)
Found:37 Checked:1132 Candidates:17811  (ClaimActivityLog RefRespCSLT)
Found:37 Checked:1133 Candidates:17810  (ClaimActivityLog RefRespFS)
Found:37 Checked:1134 Candidates:17809  (ClaimActivityLog RefRespGeneral)
Found:37 Checked:1135 Candidates:17808  (ClaimActivityLog RefRespPD)
Found:37 Checked:1136 Candidates:17807  (ClaimActivityLog RefRespPDVE)
Found:37 Checked:1137 Candidates:17806  (ClaimActivityLog RefRespPoliceFire)
Found:37 Checked:1138 Candidates:17805  (ClaimActivityLog RefRespRCC)
Found:37 Checked:1139 Candidates:17804  (ClaimActivityLog RefRespRental)
Found:37 Checked:1140 Candidates:17803  (ClaimActivityLog RefRespSalvage)
Found:37 Checked:1141 Candidates:17802  (ClaimActivityLog RefSentAuthority)
Found:37 Checked:1142 Candidates:17801  (ClaimActivityLog RefSentBTCD)
Found:37 Checked:1143 Candidates:17800  (ClaimActivityLog RefSentCRD)
Found:37 Checked:1144 Candidates:17799  (ClaimActivityLog RefSentCSLT)
Found:37 Checked:1145 Candidates:17798  (ClaimActivityLog RefSentFS)
Found:37 Checked:1146 Candidates:17797  (ClaimActivityLog RefSentGeneral)
Found:37 Checked:1147 Candidates:17796  (ClaimActivityLog RefSentPD)
Found:37 Checked:1148 Candidates:17795  (ClaimActivityLog RefSentPDVE)
Found:37 Checked:1149 Candidates:17794  (ClaimActivityLog RefSentPoliceFire)
Found:37 Checked:1150 Candidates:17793  (ClaimActivityLog RefSentRCC)
Found:37 Checked:1151 Candidates:17792  (ClaimActivityLog RefSentRental)
Found:37 Checked:1152 Candidates:17791  (ClaimActivityLog RefSentSalvage)
Found:37 Checked:1153 Candidates:17790  (ClaimActivityLog Rental)
Found:37 Checked:1154 Candidates:17789  (ClaimActivityLog ReturnFrBillAudit)
Found:37 Checked:1155 Candidates:17788  (ClaimActivityLog ReviewRemFromInbox)
Found:37 Checked:1156 Candidates:17787  (ClaimActivityLog RiskReviewSent)
Found:37 Checked:1157 Candidates:17786  (ClaimActivityLog RouteToInbox)
Found:37 Checked:1158 Candidates:17785  (ClaimActivityLog RouteToUnAssiMail)
Found:37 Checked:1159 Candidates:17784  (ClaimActivityLog Salvage)
Found:37 Checked:1160 Candidates:17783  (ClaimActivityLog SendTransHigh)
Found:37 Checked:1161 Candidates:17782  (ClaimActivityLog SentToBillAudit)
Found:37 Checked:1162 Candidates:17781  (ClaimActivityLog SetupEbillParty)
Found:37 Checked:1163 Candidates:17780  (ClaimActivityLog Subrogation)
Found:37 Checked:1164 Candidates:17779  (ClaimActivityLog SuspendedItem)
Distribution for (ClaimActivityLog 1,2 SuspendedItem)
N_a: 1780, N_ab: 179, Critical interval: ((1, 2)), P(success): 0.0648, p_value: 0.0000

Found:38 Checked:1165 Candidates:18108  (ClaimActivityLog Suspense)
Distribution for (ClaimActivityLog 1,2 Suspense)
N_a: 1209, N_ab: 119, Critical interval: ((1, 2)), P(success): 0.0611, p_value: 0.0000

Found:39 Checked:1166 Candidates:18405  (ClaimActivityLog TLWCompleteReprble)
Found:39 Checked:1167 Candidates:18404  (ClaimActivityLog TLWCompleteTtlLoss)
Found:39 Checked:1168 Candidates:18403  (ClaimActivityLog TLWReopened)
Found:39 Checked:1169 Candidates:18402  (ClaimActivityLog UnsuspendedItem)
Found:39 Checked:1170 Candidates:18401  (ClaimActivityLog updtPymtVoid)
Found:39 Checked:1171 Candidates:18400  (ClaimActivityLog VehDataResubmitted)
Found:39 Checked:1172 Candidates:18399  (ClaimActivityLog Vehicle)
Found:39 Checked:1173 Candidates:18398  (ClaimActivityLog VehicleEdited)
Found:39 Checked:1174 Candidates:18397  (ClaimActivityLog VehOnClsdClmErrSnt)
Found:39 Checked:1175 Candidates:18396  (ClaimActivityLog VehSlvgLogCompltd)
Found:39 Checked:1176 Candidates:18395  (ClaimActivityLog XPayAuthApprv)
Found:39 Checked:1177 Candidates:18394  (ClaimActivityLog XPayAuthEscalate)
Found:39 Checked:1178 Candidates:18393  (ClaimActivityLog XPayAuthLimit)
Found:39 Checked:1179 Candidates:18392  (ClaimClosed AllegedRemoved)
Found:39 Checked:1180 Candidates:18391  (ClaimClosed applyCreditSubmit)
Found:39 Checked:1181 Candidates:18390  (ClaimClosed AssociatedToClaim)
Found:39 Checked:1182 Candidates:18389  (ClaimClosed AssociatedToParty)
Found:39 Checked:1183 Candidates:18388  (ClaimClosed AssReRouteOffice)
Found:39 Checked:1184 Candidates:18387  (ClaimClosed AssReRouteQueue)
Found:39 Checked:1185 Candidates:18386  (ClaimClosed AssRouteToOffice)
Found:39 Checked:1186 Candidates:18385  (ClaimClosed AssToFileHandler)
Found:39 Checked:1187 Candidates:18384  (ClaimClosed AudatexReceipt)
Found:39 Checked:1188 Candidates:18383  (ClaimClosed CATContact)
Found:39 Checked:1189 Candidates:18382  (ClaimClosed ChangedDocType)
Found:39 Checked:1190 Candidates:18381  (ClaimClosed ChangedfromParty)
Found:39 Checked:1191 Candidates:18380  (ClaimClosed ChangedtoParty)
Found:39 Checked:1192 Candidates:18379  (ClaimClosed ClaimActivityLog)
Found:39 Checked:1193 Candidates:18378  (ClaimClosed ClaimClosed)
Found:39 Checked:1194 Candidates:18377  (ClaimClosed ClaimEdited)
Found:39 Checked:1195 Candidates:18376  (ClaimClosed ClaimReopened)
Found:39 Checked:1196 Candidates:18375  (ClaimClosed ClaimReported)
Found:39 Checked:1197 Candidates:18374  (ClaimClosed ClaimSecured)
Found:39 Checked:1198 Candidates:18373  (ClaimClosed ClaimSentToLFS)
Found:39 Checked:1199 Candidates:18372  (ClaimClosed ClaimSetup)
Found:39 Checked:1200 Candidates:18371  (ClaimClosed ClaimSummary)
Found:39 Checked:1201 Candidates:18370  (ClaimClosed ClaimUnsecured)
Found:39 Checked:1202 Candidates:18369  (ClaimClosed CloseBlockRemoved)
Found:39 Checked:1203 Candidates:18368  (ClaimClosed CloseBlockSet)
Found:39 Checked:1204 Candidates:18367  (ClaimClosed Contact)
Found:39 Checked:1205 Candidates:18366  (ClaimClosed COPSCarAsgSentCRP)
Found:39 Checked:1206 Candidates:18365  (ClaimClosed COPSCarAsgSentPDR)
Found:39 Checked:1207 Candidates:18364  (ClaimClosed CorrAssignToHndler)
Found:39 Checked:1208 Candidates:18363  (ClaimClosed Correspondencsent)
Found:39 Checked:1209 Candidates:18362  (ClaimClosed Coverage)
Found:39 Checked:1210 Candidates:18361  (ClaimClosed DateOfLossChanged)
Found:39 Checked:1211 Candidates:18360  (ClaimClosed DocAddInProgress)
Found:39 Checked:1212 Candidates:18359  (ClaimClosed DocumentAdded)
Found:39 Checked:1213 Candidates:18358  (ClaimClosed DocumentFiled)
Found:39 Checked:1214 Candidates:18357  (ClaimClosed EOBSent)
Found:39 Checked:1215 Candidates:18356  (ClaimClosed EORSent)
Found:39 Checked:1216 Candidates:18355  (ClaimClosed FYISent)
Found:39 Checked:1217 Candidates:18354  (ClaimClosed grpPymtSubmit)
Found:39 Checked:1218 Candidates:18353  (ClaimClosed Inbound)
Found:39 Checked:1219 Candidates:18352  (ClaimClosed InitialContact)
Found:39 Checked:1220 Candidates:18351  (ClaimClosed IsoAutUpdRpt)
Found:39 Checked:1221 Candidates:18350  (ClaimClosed IsoDataErrRpt)
Found:39 Checked:1222 Candidates:18349  (ClaimClosed IsoMatchRpt)
Found:39 Checked:1223 Candidates:18348  (ClaimClosed IsoNoMatchRpt)
Found:39 Checked:1224 Candidates:18347  (ClaimClosed ItemCompleteDenial)
Found:39 Checked:1225 Candidates:18346  (ClaimClosed ItmReAssToFHndler)
Found:39 Checked:1226 Candidates:18345  (ClaimClosed LiabilityAnalysis)
Found:39 Checked:1227 Candidates:18344  (ClaimClosed makePaymentSubmit)
Found:39 Checked:1228 Candidates:18343  (ClaimClosed ManualDeny)
Found:39 Checked:1229 Candidates:18342  (ClaimClosed ManualPayment)
Found:39 Checked:1230 Candidates:18341  (ClaimClosed Medical)
Found:39 Checked:1231 Candidates:18340  (ClaimClosed Medicare)
Found:39 Checked:1232 Candidates:18339  (ClaimClosed MedicareNotify)
Found:39 Checked:1233 Candidates:18338  (ClaimClosed MovefromClaim)
Found:39 Checked:1234 Candidates:18337  (ClaimClosed MoveFromInvstigatn)
Found:39 Checked:1235 Candidates:18336  (ClaimClosed MovefromParty)
Found:39 Checked:1236 Candidates:18335  (ClaimClosed MovetoClaim)
Found:39 Checked:1237 Candidates:18334  (ClaimClosed MoveToInvestigatn)
Found:39 Checked:1238 Candidates:18333  (ClaimClosed MovetoParty)
Found:39 Checked:1239 Candidates:18332  (ClaimClosed MultDocAddBegin)
Found:39 Checked:1240 Candidates:18331  (ClaimClosed MultipleDocAdded)
Found:39 Checked:1241 Candidates:18330  (ClaimClosed MutliEOBSent)
Found:39 Checked:1242 Candidates:18329  (ClaimClosed NoteTrnsFrm)
Found:39 Checked:1243 Candidates:18328  (ClaimClosed Outbound)
Found:39 Checked:1244 Candidates:18327  (ClaimClosed OwRetTLWComTtlLoss)
Found:39 Checked:1245 Candidates:18326  (ClaimClosed PartyAdded)
Found:39 Checked:1246 Candidates:18325  (ClaimClosed PartyEdited)
Found:39 Checked:1247 Candidates:18324  (ClaimClosed PartyMoved)
Found:39 Checked:1248 Candidates:18323  (ClaimClosed PaymentBlockSet)
Found:39 Checked:1249 Candidates:18322  (ClaimClosed PerilActivity)
Found:39 Checked:1250 Candidates:18321  (ClaimClosed Perils/Reserves)
Found:39 Checked:1251 Candidates:18320  (ClaimClosed PhvcNotice)
Found:39 Checked:1252 Candidates:18319  (ClaimClosed PolicyNumberChange)
Found:39 Checked:1253 Candidates:18318  (ClaimClosed RcvdTranscriptn)
Found:39 Checked:1254 Candidates:18317  (ClaimClosed ReasonforEscalation)
Found:39 Checked:1255 Candidates:18316  (ClaimClosed ReceiptItem)
Found:39 Checked:1256 Candidates:18315  (ClaimClosed RecordedStatementSu)
Found:39 Checked:1257 Candidates:18314  (ClaimClosed recordManualPymt)
Found:39 Checked:1258 Candidates:18313  (ClaimClosed RefAssign)
Found:39 Checked:1259 Candidates:18312  (ClaimClosed RefCompPDVE)
Found:39 Checked:1260 Candidates:18311  (ClaimClosed RefCompRCC)
Found:39 Checked:1261 Candidates:18310  (ClaimClosed Referral)
Found:39 Checked:1262 Candidates:18309  (ClaimClosed RefRemFromInbox)
Found:39 Checked:1263 Candidates:18308  (ClaimClosed RefRespAuthority)
Found:39 Checked:1264 Candidates:18307  (ClaimClosed RefRespBTCD)
Found:39 Checked:1265 Candidates:18306  (ClaimClosed RefRespCSLT)
Found:39 Checked:1266 Candidates:18305  (ClaimClosed RefRespFS)
Found:39 Checked:1267 Candidates:18304  (ClaimClosed RefRespGeneral)
Found:39 Checked:1268 Candidates:18303  (ClaimClosed RefRespPD)
Found:39 Checked:1269 Candidates:18302  (ClaimClosed RefRespPDVE)
Found:39 Checked:1270 Candidates:18301  (ClaimClosed RefRespPoliceFire)
Found:39 Checked:1271 Candidates:18300  (ClaimClosed RefRespRCC)
Found:39 Checked:1272 Candidates:18299  (ClaimClosed RefRespRental)
Found:39 Checked:1273 Candidates:18298  (ClaimClosed RefRespSalvage)
Found:39 Checked:1274 Candidates:18297  (ClaimClosed RefSentAuthority)
Found:39 Checked:1275 Candidates:18296  (ClaimClosed RefSentBTCD)
Found:39 Checked:1276 Candidates:18295  (ClaimClosed RefSentCRD)
Found:39 Checked:1277 Candidates:18294  (ClaimClosed RefSentCSLT)
Found:39 Checked:1278 Candidates:18293  (ClaimClosed RefSentFS)
Found:39 Checked:1279 Candidates:18292  (ClaimClosed RefSentGeneral)
Found:39 Checked:1280 Candidates:18291  (ClaimClosed RefSentPD)
Found:39 Checked:1281 Candidates:18290  (ClaimClosed RefSentPDVE)
Found:39 Checked:1282 Candidates:18289  (ClaimClosed RefSentPoliceFire)
Found:39 Checked:1283 Candidates:18288  (ClaimClosed RefSentRCC)
Found:39 Checked:1284 Candidates:18287  (ClaimClosed RefSentRental)
Found:39 Checked:1285 Candidates:18286  (ClaimClosed RefSentSalvage)
Found:39 Checked:1286 Candidates:18285  (ClaimClosed Rental)
Found:39 Checked:1287 Candidates:18284  (ClaimClosed ReturnFrBillAudit)
Found:39 Checked:1288 Candidates:18283  (ClaimClosed ReviewRemFromInbox)
Found:39 Checked:1289 Candidates:18282  (ClaimClosed RiskReviewSent)
Found:39 Checked:1290 Candidates:18281  (ClaimClosed RouteToInbox)
Found:39 Checked:1291 Candidates:18280  (ClaimClosed RouteToUnAssiMail)
Found:39 Checked:1292 Candidates:18279  (ClaimClosed Salvage)
Found:39 Checked:1293 Candidates:18278  (ClaimClosed SendTransHigh)
Found:39 Checked:1294 Candidates:18277  (ClaimClosed SentToBillAudit)
Found:39 Checked:1295 Candidates:18276  (ClaimClosed SetupEbillParty)
Found:39 Checked:1296 Candidates:18275  (ClaimClosed Subrogation)
Found:39 Checked:1297 Candidates:18274  (ClaimClosed SuspendedItem)
Found:39 Checked:1298 Candidates:18273  (ClaimClosed Suspense)
Found:39 Checked:1299 Candidates:18272  (ClaimClosed TLWCompleteReprble)
Found:39 Checked:1300 Candidates:18271  (ClaimClosed TLWCompleteTtlLoss)
Found:39 Checked:1301 Candidates:18270  (ClaimClosed TLWReopened)
Found:39 Checked:1302 Candidates:18269  (ClaimClosed UnsuspendedItem)
Found:39 Checked:1303 Candidates:18268  (ClaimClosed updtPymtVoid)
Found:39 Checked:1304 Candidates:18267  (ClaimClosed VehDataResubmitted)
Found:39 Checked:1305 Candidates:18266  (ClaimClosed Vehicle)
Distribution for (ClaimClosed 0,5 Vehicle)
N_a: 56, N_ab: 37, Critical interval: ((0, 5)), P(success): 0.4213, p_value: 0.0003

Found:40 Checked:1306 Candidates:18495  (ClaimClosed VehicleEdited)
Found:40 Checked:1307 Candidates:18494  (ClaimClosed VehOnClsdClmErrSnt)
Found:40 Checked:1308 Candidates:18493  (ClaimClosed VehSlvgLogCompltd)
Found:40 Checked:1309 Candidates:18492  (ClaimClosed XPayAuthApprv)
Found:40 Checked:1310 Candidates:18491  (ClaimClosed XPayAuthEscalate)
Found:40 Checked:1311 Candidates:18490  (ClaimClosed XPayAuthLimit)
Found:40 Checked:1312 Candidates:18489  (ClaimEdited AllegedRemoved)
Found:40 Checked:1313 Candidates:18488  (ClaimEdited applyCreditSubmit)
Found:40 Checked:1314 Candidates:18487  (ClaimEdited AssociatedToClaim)
Found:40 Checked:1315 Candidates:18486  (ClaimEdited AssociatedToParty)
Found:40 Checked:1316 Candidates:18485  (ClaimEdited AssReRouteOffice)
Found:40 Checked:1317 Candidates:18484  (ClaimEdited AssReRouteQueue)
Found:40 Checked:1318 Candidates:18483  (ClaimEdited AssRouteToOffice)
Found:40 Checked:1319 Candidates:18482  (ClaimEdited AssToFileHandler)
Distribution for (ClaimEdited 1,2 AssToFileHandler)
N_a: 69, N_ab: 22, Critical interval: ((1, 2)), P(success): 0.1315, p_value: 0.0000

Found:41 Checked:1320 Candidates:18733  (ClaimEdited AudatexReceipt)
Found:41 Checked:1321 Candidates:18732  (ClaimEdited CATContact)
Found:41 Checked:1322 Candidates:18731  (ClaimEdited ChangedDocType)
Found:41 Checked:1323 Candidates:18730  (ClaimEdited ChangedfromParty)
Found:41 Checked:1324 Candidates:18729  (ClaimEdited ChangedtoParty)
Found:41 Checked:1325 Candidates:18728  (ClaimEdited ClaimActivityLog)
Distribution for (ClaimEdited 1,2 ClaimActivityLog)
N_a: 148, N_ab: 47, Critical interval: ((1, 2)), P(success): 0.1796, p_value: 0.0000

Found:42 Checked:1326 Candidates:19011  (ClaimEdited ClaimClosed)
Found:42 Checked:1327 Candidates:19010  (ClaimEdited ClaimEdited)
Found:42 Checked:1328 Candidates:19009  (ClaimEdited ClaimReopened)
Found:42 Checked:1329 Candidates:19008  (ClaimEdited ClaimReported)
Found:42 Checked:1330 Candidates:19007  (ClaimEdited ClaimSecured)
Found:42 Checked:1331 Candidates:19006  (ClaimEdited ClaimSentToLFS)
Found:42 Checked:1332 Candidates:19005  (ClaimEdited ClaimSetup)
Found:42 Checked:1333 Candidates:19004  (ClaimEdited ClaimSummary)
Found:42 Checked:1334 Candidates:19003  (ClaimEdited ClaimUnsecured)
Found:42 Checked:1335 Candidates:19002  (ClaimEdited CloseBlockRemoved)
Found:42 Checked:1336 Candidates:19001  (ClaimEdited CloseBlockSet)
Found:42 Checked:1337 Candidates:19000  (ClaimEdited Contact)
Found:42 Checked:1338 Candidates:18999  (ClaimEdited COPSCarAsgSentCRP)
