Starting at 2016-04-02 02:09:53.149939...

	
Parameters:	
Table:claim_events_simple	
Limit Infrequent Events: 1	
Limit Infrequent Pairs: 1	
Prune KL-Divergence: 0.5	
Window: 24	
Laplace Pseudocounts: 1	
P-value Threshold: 0.001	

Found:0 Checked:1 Candidates:10282  (AllegedRemoved AssRouteToOffice)
Trimmed event_type with KL divergence: 0.0281242812949
Found:0 Checked:1574 Candidates:8709  (ClaimReported grpPymtSubmit)
Found:0 Checked:1575 Candidates:8708  (ClaimReported Inbound)
Found:0 Checked:1576 Candidates:8707  (ClaimReported InitialContact)
Trimmed event_type with KL divergence: 0.020153106705
Found:0 Checked:1577 Candidates:8706  (ClaimReported IsoAutUpdRpt)
Found:0 Checked:1578 Candidates:8705  (ClaimReported IsoDataErrRpt)
Found:0 Checked:1579 Candidates:8704  (ClaimReported IsoMatchRpt)
Found:0 Checked:1580 Candidates:8703  (ClaimReported IsoNoMatchRpt)
Found:0 Checked:1581 Candidates:8702  (ClaimReported ItemCompleteDenial)
Found:0 Checked:1582 Candidates:8701  (ClaimReported ItmReAssToFHndler)
Found:0 Checked:1583 Candidates:8700  (ClaimReported LiabilityAnalysis)
Trimmed event_type with KL divergence: 0.0209975965538
Found:0 Checked:1584 Candidates:8699  (ClaimReported makePaymentSubmit)
Found:0 Checked:1585 Candidates:8698  (ClaimReported ManualDeny)
Found:0 Checked:1586 Candidates:8697  (ClaimReported ManualPayment)
Found:0 Checked:1587 Candidates:8696  (ClaimReported Medical)
Found:0 Checked:1588 Candidates:8695  (ClaimReported Medicare)
Found:0 Checked:1589 Candidates:8694  (ClaimReported MedicareNotify)
Found:0 Checked:1590 Candidates:8693  (ClaimReported MovefromClaim)
Found:0 Checked:1591 Candidates:8692  (ClaimReported MoveFromInvstigatn)
Found:0 Checked:1592 Candidates:8691  (ClaimReported MovefromParty)
Found:0 Checked:1593 Candidates:8690  (ClaimReported MovetoClaim)
Found:0 Checked:1594 Candidates:8689  (ClaimReported MoveToInvestigatn)
Found:0 Checked:1595 Candidates:8688  (ClaimReported MovetoParty)
Found:0 Checked:1596 Candidates:8687  (ClaimReported MultDocAddBegin)
Found:0 Checked:1597 Candidates:8686  (ClaimReported MultipleDocAdded)
Found:0 Checked:1598 Candidates:8685  (ClaimReported MutliEOBSent)
Found:0 Checked:1599 Candidates:8684  (ClaimReported NoteTrnsFrm)
Found:0 Checked:1600 Candidates:8683  (ClaimReported Outbound)
Trimmed event_type with KL divergence: 0.032534962841
Found:0 Checked:1601 Candidates:8682  (ClaimReported OwRetTLWComTtlLoss)
Found:0 Checked:1602 Candidates:8681  (ClaimReported PartyAdded)
Found:0 Checked:1603 Candidates:8680  (ClaimReported PartyEdited)
Trimmed event_type with KL divergence: 0.0229246206082
Found:0 Checked:1604 Candidates:8679  (ClaimReported PartyMoved)
Found:0 Checked:1605 Candidates:8678  (ClaimReported PaymentBlockSet)
Found:0 Checked:1606 Candidates:8677  (ClaimReported PerilActivity)
Trimmed event_type with KL divergence: 0.0182674786402
Found:0 Checked:1607 Candidates:8676  (ClaimReported Perils/Reserves)
Found:0 Checked:1608 Candidates:8675  (ClaimReported PhvcNotice)
Found:0 Checked:1609 Candidates:8674  (ClaimReported PolicyNumberChange)
Found:0 Checked:1610 Candidates:8673  (ClaimReported RcvdTranscriptn)
Found:0 Checked:1611 Candidates:8672  (ClaimReported ReasonforEscalation)
Found:0 Checked:1612 Candidates:8671  (ClaimReported ReceiptItem)
Found:0 Checked:1613 Candidates:8670  (ClaimReported RecordedStatementSu)
Found:0 Checked:1614 Candidates:8669  (ClaimReported recordManualPymt)
Found:0 Checked:1615 Candidates:8668  (ClaimReported RefAssign)
Found:0 Checked:1616 Candidates:8667  (ClaimReported RefCompPDVE)
Found:0 Checked:1617 Candidates:8666  (ClaimReported RefCompRCC)
Found:0 Checked:1618 Candidates:8665  (ClaimReported Referral)
Found:0 Checked:1619 Candidates:8664  (ClaimReported RefRemFromInbox)
Found:0 Checked:1620 Candidates:8663  (ClaimReported RefRespAuthority)
Found:0 Checked:1621 Candidates:8662  (ClaimReported RefRespBTCD)
Found:0 Checked:1622 Candidates:8661  (ClaimReported RefRespCSLT)
Found:0 Checked:1623 Candidates:8660  (ClaimReported RefRespFS)
Found:0 Checked:1624 Candidates:8659  (ClaimReported RefRespGeneral)
Found:0 Checked:1625 Candidates:8658  (ClaimReported RefRespPD)
Found:0 Checked:1626 Candidates:8657  (ClaimReported RefRespPDVE)
Found:0 Checked:1627 Candidates:8656  (ClaimReported RefRespPoliceFire)
Found:0 Checked:1628 Candidates:8655  (ClaimReported RefRespRCC)
Found:0 Checked:1629 Candidates:8654  (ClaimReported RefRespRental)
Found:0 Checked:1630 Candidates:8653  (ClaimReported RefRespSalvage)
Found:0 Checked:1631 Candidates:8652  (ClaimReported RefSentAuthority)
Found:0 Checked:1632 Candidates:8651  (ClaimReported RefSentBTCD)
Found:0 Checked:1633 Candidates:8650  (ClaimReported RefSentCRD)
Found:0 Checked:1634 Candidates:8649  (ClaimReported RefSentCSLT)
Found:0 Checked:1635 Candidates:8648  (ClaimReported RefSentFS)
Found:0 Checked:1636 Candidates:8647  (ClaimReported RefSentGeneral)
Found:0 Checked:1637 Candidates:8646  (ClaimReported RefSentPD)
Found:0 Checked:1638 Candidates:8645  (ClaimReported RefSentPDVE)
Found:0 Checked:1639 Candidates:8644  (ClaimReported RefSentPoliceFire)
Found:0 Checked:1640 Candidates:8643  (ClaimReported RefSentRCC)
Found:0 Checked:1641 Candidates:8642  (ClaimReported RefSentRental)
Found:0 Checked:1642 Candidates:8641  (ClaimReported RefSentSalvage)
Found:0 Checked:1643 Candidates:8640  (ClaimReported Rental)
Found:0 Checked:1644 Candidates:8639  (ClaimReported ReturnFrBillAudit)
Found:0 Checked:1645 Candidates:8638  (ClaimReported ReviewRemFromInbox)
Trimmed event_type with KL divergence: 0.0752684739918
Found:0 Checked:1646 Candidates:8637  (ClaimReported RiskReviewSent)
Found:0 Checked:1647 Candidates:8636  (ClaimReported RouteToInbox)
Found:0 Checked:1648 Candidates:8635  (ClaimReported RouteToUnAssiMail)
Found:0 Checked:1649 Candidates:8634  (ClaimReported Salvage)
Found:0 Checked:1650 Candidates:8633  (ClaimReported SendTransHigh)
Found:0 Checked:1651 Candidates:8632  (ClaimReported SentToBillAudit)
Found:0 Checked:1652 Candidates:8631  (ClaimReported SetupEbillParty)
Found:0 Checked:1653 Candidates:8630  (ClaimReported Subrogation)
Found:0 Checked:1654 Candidates:8629  (ClaimReported SuspendedItem)
Trimmed event_type with KL divergence: 0.0128449507142
Found:0 Checked:1655 Candidates:8628  (ClaimReported Suspense)
Trimmed event_type with KL divergence: 0.0229062333039
Found:0 Checked:1656 Candidates:8627  (ClaimReported TLWCompleteReprble)
Found:0 Checked:1657 Candidates:8626  (ClaimReported TLWCompleteTtlLoss)
Found:0 Checked:1658 Candidates:8625  (ClaimReported TLWReopened)
Found:0 Checked:1659 Candidates:8624  (ClaimReported UnsuspendedItem)
Trimmed event_type with KL divergence: 0.0108974827634
Found:0 Checked:1660 Candidates:8623  (ClaimReported updtPymtVoid)
Found:0 Checked:1661 Candidates:8622  (ClaimReported VehDataResubmitted)
Found:0 Checked:1662 Candidates:8621  (ClaimReported Vehicle)
Trimmed event_type with KL divergence: 0.0109052958188
Found:0 Checked:1663 Candidates:8620  (ClaimReported VehicleEdited)
Trimmed event_type with KL divergence: 0.0220101371465
Found:0 Checked:1664 Candidates:8619  (ClaimReported VehOnClsdClmErrSnt)
Found:0 Checked:1665 Candidates:8618  (ClaimReported VehSlvgLogCompltd)
Found:0 Checked:1666 Candidates:8617  (ClaimReported XPayAuthApprv)
Found:0 Checked:1667 Candidates:8616  (ClaimReported XPayAuthEscalate)
Found:0 Checked:1668 Candidates:8615  (ClaimReported XPayAuthLimit)
Found:0 Checked:1669 Candidates:8614  (ClaimSecured applyCreditSubmit)
Found:0 Checked:1670 Candidates:8613  (ClaimSecured AssociatedToClaim)
Found:0 Checked:1671 Candidates:8612  (ClaimSecured AssociatedToParty)
Found:0 Checked:1672 Candidates:8611  (ClaimSecured AssReRouteQueue)
Found:0 Checked:1673 Candidates:8610  (ClaimSecured AssRouteToOffice)
Found:0 Checked:1674 Candidates:8609  (ClaimSecured AssToFileHandler)
Found:0 Checked:1675 Candidates:8608  (ClaimSecured AudatexReceipt)
Found:0 Checked:1676 Candidates:8607  (ClaimSecured ClaimActivityLog)
Found:0 Checked:1677 Candidates:8606  (ClaimSecured ClaimClosed)
Found:0 Checked:1678 Candidates:8605  (ClaimSecured ClaimEdited)
Found:0 Checked:1679 Candidates:8604  (ClaimSecured ClaimReported)
Found:0 Checked:1680 Candidates:8603  (ClaimSecured ClaimSecured)
Found:0 Checked:1681 Candidates:8602  (ClaimSecured ClaimSetup)
Found:0 Checked:1682 Candidates:8601  (ClaimSecured ClaimSummary)
Found:0 Checked:1683 Candidates:8600  (ClaimSecured ClaimUnsecured)
Found:0 Checked:1684 Candidates:8599  (ClaimSecured Contact)
Found:0 Checked:1685 Candidates:8598  (ClaimSecured COPSCarAsgSentCRP)
Found:0 Checked:1686 Candidates:8597  (ClaimSecured Correspondencsent)
Found:0 Checked:1687 Candidates:8596  (ClaimSecured DocAddInProgress)
Found:0 Checked:1688 Candidates:8595  (ClaimSecured DocumentAdded)
Found:0 Checked:1689 Candidates:8594  (ClaimSecured DocumentFiled)
Found:0 Checked:1690 Candidates:8593  (ClaimSecured FYISent)
Found:0 Checked:1691 Candidates:8592  (ClaimSecured grpPymtSubmit)
Found:0 Checked:1692 Candidates:8591  (ClaimSecured Inbound)
Found:0 Checked:1693 Candidates:8590  (ClaimSecured InitialContact)
Found:0 Checked:1694 Candidates:8589  (ClaimSecured IsoAutUpdRpt)
Found:0 Checked:1695 Candidates:8588  (ClaimSecured IsoMatchRpt)
Found:0 Checked:1696 Candidates:8587  (ClaimSecured LiabilityAnalysis)
Found:0 Checked:1697 Candidates:8586  (ClaimSecured makePaymentSubmit)
Found:0 Checked:1698 Candidates:8585  (ClaimSecured Outbound)
Found:0 Checked:1699 Candidates:8584  (ClaimSecured PartyAdded)
Found:0 Checked:1700 Candidates:8583  (ClaimSecured PartyEdited)
Found:0 Checked:1701 Candidates:8582  (ClaimSecured PerilActivity)
Found:0 Checked:1702 Candidates:8581  (ClaimSecured Perils/Reserves)
Found:0 Checked:1703 Candidates:8580  (ClaimSecured ReceiptItem)
Found:0 Checked:1704 Candidates:8579  (ClaimSecured RefAssign)
Found:0 Checked:1705 Candidates:8578  (ClaimSecured RefCompPDVE)
Found:0 Checked:1706 Candidates:8577  (ClaimSecured Referral)
Found:0 Checked:1707 Candidates:8576  (ClaimSecured RefRemFromInbox)
Found:0 Checked:1708 Candidates:8575  (ClaimSecured RefRespFS)
Found:0 Checked:1709 Candidates:8574  (ClaimSecured RefRespGeneral)
Found:0 Checked:1710 Candidates:8573  (ClaimSecured RefRespPDVE)
Found:0 Checked:1711 Candidates:8572  (ClaimSecured RefRespRental)
Found:0 Checked:1712 Candidates:8571  (ClaimSecured RefSentFS)
Found:0 Checked:1713 Candidates:8570  (ClaimSecured RefSentGeneral)
Found:0 Checked:1714 Candidates:8569  (ClaimSecured RefSentPDVE)
Found:0 Checked:1715 Candidates:8568  (ClaimSecured RefSentRental)
Found:0 Checked:1716 Candidates:8567  (ClaimSecured Rental)
Found:0 Checked:1717 Candidates:8566  (ClaimSecured ReviewRemFromInbox)
Found:0 Checked:1718 Candidates:8565  (ClaimSecured RiskReviewSent)
Found:0 Checked:1719 Candidates:8564  (ClaimSecured RouteToInbox)
Found:0 Checked:1720 Candidates:8563  (ClaimSecured SuspendedItem)
Found:0 Checked:1721 Candidates:8562  (ClaimSecured Suspense)
Found:0 Checked:1722 Candidates:8561  (ClaimSecured UnsuspendedItem)
Found:0 Checked:1723 Candidates:8560  (ClaimSecured Vehicle)
Found:0 Checked:1724 Candidates:8559  (ClaimSecured VehicleEdited)
Found:0 Checked:1725 Candidates:8558  (ClaimSentToLFS AssociatedToClaim)
Found:0 Checked:1726 Candidates:8557  (ClaimSentToLFS AssociatedToParty)
Found:0 Checked:1727 Candidates:8556  (ClaimSentToLFS AssReRouteOffice)
Found:0 Checked:1728 Candidates:8555  (ClaimSentToLFS AssRouteToOffice)
Found:0 Checked:1729 Candidates:8554  (ClaimSentToLFS AssToFileHandler)
Found:0 Checked:1730 Candidates:8553  (ClaimSentToLFS AudatexReceipt)
Found:0 Checked:1731 Candidates:8552  (ClaimSentToLFS ChangedfromParty)
Found:0 Checked:1732 Candidates:8551  (ClaimSentToLFS ChangedtoParty)
Found:0 Checked:1733 Candidates:8550  (ClaimSentToLFS ClaimActivityLog)
Found:0 Checked:1734 Candidates:8549  (ClaimSentToLFS ClaimClosed)
Found:0 Checked:1735 Candidates:8548  (ClaimSentToLFS ClaimEdited)
Found:0 Checked:1736 Candidates:8547  (ClaimSentToLFS ClaimReopened)
Found:0 Checked:1737 Candidates:8546  (ClaimSentToLFS ClaimReported)
Found:0 Checked:1738 Candidates:8545  (ClaimSentToLFS ClaimSetup)
Found:0 Checked:1739 Candidates:8544  (ClaimSentToLFS ClaimSummary)
Found:0 Checked:1740 Candidates:8543  (ClaimSentToLFS Contact)
Found:0 Checked:1741 Candidates:8542  (ClaimSentToLFS COPSCarAsgSentCRP)
Found:0 Checked:1742 Candidates:8541  (ClaimSentToLFS Correspondencsent)
Found:0 Checked:1743 Candidates:8540  (ClaimSentToLFS DocAddInProgress)
Found:0 Checked:1744 Candidates:8539  (ClaimSentToLFS DocumentAdded)
Found:0 Checked:1745 Candidates:8538  (ClaimSentToLFS FYISent)
Found:0 Checked:1746 Candidates:8537  (ClaimSentToLFS Inbound)
Found:0 Checked:1747 Candidates:8536  (ClaimSentToLFS InitialContact)
Found:0 Checked:1748 Candidates:8535  (ClaimSentToLFS ItmReAssToFHndler)
Found:0 Checked:1749 Candidates:8534  (ClaimSentToLFS LiabilityAnalysis)
Found:0 Checked:1750 Candidates:8533  (ClaimSentToLFS makePaymentSubmit)
Found:0 Checked:1751 Candidates:8532  (ClaimSentToLFS Medical)
Found:0 Checked:1752 Candidates:8531  (ClaimSentToLFS Medicare)
Found:0 Checked:1753 Candidates:8530  (ClaimSentToLFS MedicareNotify)
Found:0 Checked:1754 Candidates:8529  (ClaimSentToLFS MovefromParty)
Found:0 Checked:1755 Candidates:8528  (ClaimSentToLFS MovetoParty)
Found:0 Checked:1756 Candidates:8527  (ClaimSentToLFS Outbound)
Found:0 Checked:1757 Candidates:8526  (ClaimSentToLFS PartyAdded)
Found:0 Checked:1758 Candidates:8525  (ClaimSentToLFS PartyEdited)
Found:0 Checked:1759 Candidates:8524  (ClaimSentToLFS PerilActivity)
Found:0 Checked:1760 Candidates:8523  (ClaimSentToLFS PhvcNotice)
Found:0 Checked:1761 Candidates:8522  (ClaimSentToLFS RcvdTranscriptn)
Found:0 Checked:1762 Candidates:8521  (ClaimSentToLFS ReceiptItem)
Found:0 Checked:1763 Candidates:8520  (ClaimSentToLFS Referral)
Found:0 Checked:1764 Candidates:8519  (ClaimSentToLFS RefRemFromInbox)
Found:0 Checked:1765 Candidates:8518  (ClaimSentToLFS RefRespBTCD)
Found:0 Checked:1766 Candidates:8517  (ClaimSentToLFS RefRespFS)
Found:0 Checked:1767 Candidates:8516  (ClaimSentToLFS RefRespGeneral)
Found:0 Checked:1768 Candidates:8515  (ClaimSentToLFS RefRespPoliceFire)
Found:0 Checked:1769 Candidates:8514  (ClaimSentToLFS RefSentBTCD)
Found:0 Checked:1770 Candidates:8513  (ClaimSentToLFS RefSentFS)
Found:0 Checked:1771 Candidates:8512  (ClaimSentToLFS RefSentGeneral)
Found:0 Checked:1772 Candidates:8511  (ClaimSentToLFS RefSentPoliceFire)
Found:0 Checked:1773 Candidates:8510  (ClaimSentToLFS ReviewRemFromInbox)
Found:0 Checked:1774 Candidates:8509  (ClaimSentToLFS RouteToInbox)
Found:0 Checked:1775 Candidates:8508  (ClaimSentToLFS RouteToUnAssiMail)
Found:0 Checked:1776 Candidates:8507  (ClaimSentToLFS SendTransHigh)
Found:0 Checked:1777 Candidates:8506  (ClaimSentToLFS SuspendedItem)
Found:0 Checked:1778 Candidates:8505  (ClaimSentToLFS Vehicle)
Found:0 Checked:1779 Candidates:8504  (ClaimSentToLFS VehicleEdited)
Found:0 Checked:1780 Candidates:8503  (ClaimSetup applyCreditSubmit)
Found:0 Checked:1781 Candidates:8502  (ClaimSetup AssociatedToClaim)
Found:0 Checked:1782 Candidates:8501  (ClaimSetup AssociatedToParty)
Found:0 Checked:1783 Candidates:8500  (ClaimSetup AssReRouteOffice)
Found:0 Checked:1784 Candidates:8499  (ClaimSetup AssReRouteQueue)
Trimmed event_type with KL divergence: 0.0697267846879
Found:0 Checked:1785 Candidates:8498  (ClaimSetup AssRouteToOffice)
Found:0 Checked:1786 Candidates:8497  (ClaimSetup AssToFileHandler)
Trimmed event_type with KL divergence: 0.0243091121981
Found:0 Checked:1787 Candidates:8496  (ClaimSetup AudatexReceipt)
Trimmed event_type with KL divergence: 0.0299188156259
Found:0 Checked:1788 Candidates:8495  (ClaimSetup CATContact)
Found:0 Checked:1789 Candidates:8494  (ClaimSetup ChangedDocType)
Found:0 Checked:1790 Candidates:8493  (ClaimSetup ChangedfromParty)
Found:0 Checked:1791 Candidates:8492  (ClaimSetup ChangedtoParty)
Found:0 Checked:1792 Candidates:8491  (ClaimSetup ClaimActivityLog)
Trimmed event_type with KL divergence: 0.0243820133185
Found:0 Checked:1793 Candidates:8490  (ClaimSetup ClaimClosed)
Found:0 Checked:1794 Candidates:8489  (ClaimSetup ClaimEdited)
Trimmed event_type with KL divergence: 0.0288583838281
Found:0 Checked:1795 Candidates:8488  (ClaimSetup ClaimReopened)
Found:0 Checked:1796 Candidates:8487  (ClaimSetup ClaimReported)
Found:0 Checked:1797 Candidates:8486  (ClaimSetup ClaimSecured)
Found:0 Checked:1798 Candidates:8485  (ClaimSetup ClaimSentToLFS)
Found:0 Checked:1799 Candidates:8484  (ClaimSetup ClaimSummary)
Found:0 Checked:1800 Candidates:8483  (ClaimSetup ClaimUnsecured)
Found:0 Checked:1801 Candidates:8482  (ClaimSetup CloseBlockRemoved)
Found:0 Checked:1802 Candidates:8481  (ClaimSetup CloseBlockSet)
Found:0 Checked:1803 Candidates:8480  (ClaimSetup Contact)
Found:0 Checked:1804 Candidates:8479  (ClaimSetup COPSCarAsgSentCRP)
Trimmed event_type with KL divergence: 0.022239213288
Found:0 Checked:1805 Candidates:8478  (ClaimSetup COPSCarAsgSentPDR)
Found:0 Checked:1806 Candidates:8477  (ClaimSetup CorrAssignToHndler)
Found:0 Checked:1807 Candidates:8476  (ClaimSetup Correspondencsent)
Found:0 Checked:1808 Candidates:8475  (ClaimSetup Coverage)
Found:0 Checked:1809 Candidates:8474  (ClaimSetup DateOfLossChanged)
Found:0 Checked:1810 Candidates:8473  (ClaimSetup DocAddInProgress)
Trimmed event_type with KL divergence: 0.229265924618
Found:0 Checked:1811 Candidates:8472  (ClaimSetup DocumentAdded)
Trimmed event_type with KL divergence: 0.229265924618
Found:0 Checked:1812 Candidates:8471  (ClaimSetup DocumentFiled)
Found:0 Checked:1813 Candidates:8470  (ClaimSetup EOBSent)
Found:0 Checked:1814 Candidates:8469  (ClaimSetup EORSent)
Found:0 Checked:1815 Candidates:8468  (ClaimSetup FYISent)
Found:0 Checked:1816 Candidates:8467  (ClaimSetup grpPymtSubmit)
Found:0 Checked:1817 Candidates:8466  (ClaimSetup Inbound)
Found:0 Checked:1818 Candidates:8465  (ClaimSetup InitialContact)
Trimmed event_type with KL divergence: 0.0215972658231
Found:0 Checked:1819 Candidates:8464  (ClaimSetup IsoAutUpdRpt)
Found:0 Checked:1820 Candidates:8463  (ClaimSetup IsoDataErrRpt)
Found:0 Checked:1821 Candidates:8462  (ClaimSetup IsoMatchRpt)
Found:0 Checked:1822 Candidates:8461  (ClaimSetup IsoNoMatchRpt)
Found:0 Checked:1823 Candidates:8460  (ClaimSetup ItemCompleteDenial)
Found:0 Checked:1824 Candidates:8459  (ClaimSetup ItmReAssToFHndler)
Found:0 Checked:1825 Candidates:8458  (ClaimSetup LiabilityAnalysis)
Trimmed event_type with KL divergence: 0.0225040480495
Found:0 Checked:1826 Candidates:8457  (ClaimSetup makePaymentSubmit)
Found:0 Checked:1827 Candidates:8456  (ClaimSetup ManualDeny)
Found:0 Checked:1828 Candidates:8455  (ClaimSetup ManualPayment)
Found:0 Checked:1829 Candidates:8454  (ClaimSetup Medical)
Found:0 Checked:1830 Candidates:8453  (ClaimSetup Medicare)
Found:0 Checked:1831 Candidates:8452  (ClaimSetup MedicareNotify)
Found:0 Checked:1832 Candidates:8451  (ClaimSetup MovefromClaim)
Found:0 Checked:1833 Candidates:8450  (ClaimSetup MoveFromInvstigatn)
Found:0 Checked:1834 Candidates:8449  (ClaimSetup MovefromParty)
Found:0 Checked:1835 Candidates:8448  (ClaimSetup MovetoClaim)
Found:0 Checked:1836 Candidates:8447  (ClaimSetup MoveToInvestigatn)
Found:0 Checked:1837 Candidates:8446  (ClaimSetup MovetoParty)
Found:0 Checked:1838 Candidates:8445  (ClaimSetup MultDocAddBegin)
Found:0 Checked:1839 Candidates:8444  (ClaimSetup MultipleDocAdded)
Found:0 Checked:1840 Candidates:8443  (ClaimSetup MutliEOBSent)
Found:0 Checked:1841 Candidates:8442  (ClaimSetup NoteTrnsFrm)
Found:0 Checked:1842 Candidates:8441  (ClaimSetup Outbound)
Trimmed event_type with KL divergence: 0.039500006811
Found:0 Checked:1843 Candidates:8440  (ClaimSetup OwRetTLWComTtlLoss)
Found:0 Checked:1844 Candidates:8439  (ClaimSetup PartyAdded)
Found:0 Checked:1845 Candidates:8438  (ClaimSetup PartyEdited)
Trimmed event_type with KL divergence: 0.0701593020957
Found:0 Checked:1846 Candidates:8437  (ClaimSetup PartyMoved)
Found:0 Checked:1847 Candidates:8436  (ClaimSetup PaymentBlockSet)
Found:0 Checked:1848 Candidates:8435  (ClaimSetup PerilActivity)
Trimmed event_type with KL divergence: 0.0236904505735
Found:0 Checked:1849 Candidates:8434  (ClaimSetup Perils/Reserves)
Found:0 Checked:1850 Candidates:8433  (ClaimSetup PhvcNotice)
Found:0 Checked:1851 Candidates:8432  (ClaimSetup PolicyNumberChange)
Found:0 Checked:1852 Candidates:8431  (ClaimSetup RcvdTranscriptn)
Found:0 Checked:1853 Candidates:8430  (ClaimSetup ReasonforEscalation)
Found:0 Checked:1854 Candidates:8429  (ClaimSetup ReceiptItem)
Found:0 Checked:1855 Candidates:8428  (ClaimSetup RecordedStatementSu)
Found:0 Checked:1856 Candidates:8427  (ClaimSetup recordManualPymt)
Found:0 Checked:1857 Candidates:8426  (ClaimSetup RefAssign)
Found:0 Checked:1858 Candidates:8425  (ClaimSetup RefCompPDVE)
Found:0 Checked:1859 Candidates:8424  (ClaimSetup RefCompRCC)
Found:0 Checked:1860 Candidates:8423  (ClaimSetup Referral)
Found:0 Checked:1861 Candidates:8422  (ClaimSetup RefRemFromInbox)
Found:0 Checked:1862 Candidates:8421  (ClaimSetup RefRespAuthority)
Found:0 Checked:1863 Candidates:8420  (ClaimSetup RefRespBTCD)
Found:0 Checked:1864 Candidates:8419  (ClaimSetup RefRespCSLT)
Found:0 Checked:1865 Candidates:8418  (ClaimSetup RefRespFS)
Found:0 Checked:1866 Candidates:8417  (ClaimSetup RefRespGeneral)
Found:0 Checked:1867 Candidates:8416  (ClaimSetup RefRespPD)
Found:0 Checked:1868 Candidates:8415  (ClaimSetup RefRespPDVE)
Found:0 Checked:1869 Candidates:8414  (ClaimSetup RefRespPoliceFire)
Found:0 Checked:1870 Candidates:8413  (ClaimSetup RefRespRCC)
Found:0 Checked:1871 Candidates:8412  (ClaimSetup RefRespRental)
Found:0 Checked:1872 Candidates:8411  (ClaimSetup RefRespSalvage)
Found:0 Checked:1873 Candidates:8410  (ClaimSetup RefSentAuthority)
Found:0 Checked:1874 Candidates:8409  (ClaimSetup RefSentBTCD)
Found:0 Checked:1875 Candidates:8408  (ClaimSetup RefSentCRD)
Found:0 Checked:1876 Candidates:8407  (ClaimSetup RefSentCSLT)
Found:0 Checked:1877 Candidates:8406  (ClaimSetup RefSentFS)
Found:0 Checked:1878 Candidates:8405  (ClaimSetup RefSentGeneral)
Found:0 Checked:1879 Candidates:8404  (ClaimSetup RefSentPD)
Found:0 Checked:1880 Candidates:8403  (ClaimSetup RefSentPDVE)
Found:0 Checked:1881 Candidates:8402  (ClaimSetup RefSentPoliceFire)
Found:0 Checked:1882 Candidates:8401  (ClaimSetup RefSentRCC)
Found:0 Checked:1883 Candidates:8400  (ClaimSetup RefSentRental)
Found:0 Checked:1884 Candidates:8399  (ClaimSetup RefSentSalvage)
Found:0 Checked:1885 Candidates:8398  (ClaimSetup Rental)
Found:0 Checked:1886 Candidates:8397  (ClaimSetup ReturnFrBillAudit)
Found:0 Checked:1887 Candidates:8396  (ClaimSetup ReviewRemFromInbox)
Trimmed event_type with KL divergence: 0.0752684739918
Found:0 Checked:1888 Candidates:8395  (ClaimSetup RiskReviewSent)
Found:0 Checked:1889 Candidates:8394  (ClaimSetup RouteToInbox)
Found:0 Checked:1890 Candidates:8393  (ClaimSetup RouteToUnAssiMail)
Found:0 Checked:1891 Candidates:8392  (ClaimSetup Salvage)
Found:0 Checked:1892 Candidates:8391  (ClaimSetup SendTransHigh)
Found:0 Checked:1893 Candidates:8390  (ClaimSetup SentToBillAudit)
Found:0 Checked:1894 Candidates:8389  (ClaimSetup SetupEbillParty)
Found:0 Checked:1895 Candidates:8388  (ClaimSetup Subrogation)
Found:0 Checked:1896 Candidates:8387  (ClaimSetup SuspendedItem)
Trimmed event_type with KL divergence: 0.0107756287981
Found:0 Checked:1897 Candidates:8386  (ClaimSetup Suspense)
Trimmed event_type with KL divergence: 0.0324566004454
Found:0 Checked:1898 Candidates:8385  (ClaimSetup TLWCompleteReprble)
Found:0 Checked:1899 Candidates:8384  (ClaimSetup TLWCompleteTtlLoss)
Found:0 Checked:1900 Candidates:8383  (ClaimSetup TLWReopened)
Found:0 Checked:1901 Candidates:8382  (ClaimSetup UnsuspendedItem)
Trimmed event_type with KL divergence: 0.0166534469668
Found:0 Checked:1902 Candidates:8381  (ClaimSetup updtPymtVoid)
Found:0 Checked:1903 Candidates:8380  (ClaimSetup VehDataResubmitted)
Found:0 Checked:1904 Candidates:8379  (ClaimSetup Vehicle)
Trimmed event_type with KL divergence: 0.0112799811976
Found:0 Checked:1905 Candidates:8378  (ClaimSetup VehicleEdited)
Trimmed event_type with KL divergence: 0.0294245794202
Found:0 Checked:1906 Candidates:8377  (ClaimSetup VehOnClsdClmErrSnt)
Found:0 Checked:1907 Candidates:8376  (ClaimSetup VehSlvgLogCompltd)
Found:0 Checked:1908 Candidates:8375  (ClaimSetup XPayAuthApprv)
Found:0 Checked:1909 Candidates:8374  (ClaimSetup XPayAuthEscalate)
Found:0 Checked:1910 Candidates:8373  (ClaimSetup XPayAuthLimit)
Found:0 Checked:1911 Candidates:8372  (ClaimSummary AssociatedToClaim)
Found:0 Checked:1912 Candidates:8371  (ClaimSummary AssociatedToParty)
Found:0 Checked:1913 Candidates:8370  (ClaimSummary AssReRouteOffice)
Found:0 Checked:1914 Candidates:8369  (ClaimSummary AssReRouteQueue)
Found:0 Checked:1915 Candidates:8368  (ClaimSummary AssRouteToOffice)
Found:0 Checked:1916 Candidates:8367  (ClaimSummary AssToFileHandler)
Found:0 Checked:1917 Candidates:8366  (ClaimSummary AudatexReceipt)
Found:0 Checked:1918 Candidates:8365  (ClaimSummary CATContact)
Found:0 Checked:1919 Candidates:8364  (ClaimSummary ChangedfromParty)
